_data_filename,_data__filedata_Area,_data__filedata_favor,_data__filedata_Content,_data__filedata_forward,_data__filedata_Follower,_data__filedata_Time,_data__filedata_comment,_data__filedata_ID,_data__filedata_Gender,,
Java_Tue_May_03_000000_CST_2022_14.json,浙江,0,反黑一个个点实在是太麻烦了什么时候可以有一个像魔饭生一样的APP啊??哪家的粉丝有java工程师或者C++工程师可以做一个小程序造福人类啊啊啊啊，感觉对于开发岗会码的人来说做一个满足要求的小程序并不难，哪家来个人做真的会谢如果我有朋友现在就在开发岗，我一定跪求她做,0,152,05月03日 13:08,0,盐柚草莓酒,female,,
Java_Tue_May_03_000000_CST_2022_14.json,unknown,1,我的世界 我的世界java版有uu玩吗，萌新一个，不太会玩ww,0,3,05月03日 14:43,2,陳锦瑟呗,male,,
Java_Tue_May_03_000000_CST_2022_14.json,江苏,0,看一眼课表全是JAVA,0,6,05月03日 14:31,0,和名字较劲,female,,
Java_Tue_May_03_000000_CST_2022_14.json,unknown,0,月经的时候做啥事都虚一个java问题我从昨天搞到今天还没搞明白,0,16,05月03日 14:31,0,塞翁失马冬梅,female,,
Java_Tue_May_03_000000_CST_2022_15.json,山西,0,Edg夺冠立下的flag今天来兑现了，当初花5w买的Python Java视频资料全部拿走不要??#程序员##edg夺冠##编程# L是程序员土豆的微博视频,0,2,05月03日 14:27,0,是程序员土豆,female,,
Java_Tue_May_03_000000_CST_2022_15.json,广东,0,写Java，看回c的代码找灵感[hold住],0,50,05月03日 15:46,0,bringlingling,female,,
Java_Tue_May_03_000000_CST_2022_15.json,江苏,7,彻～底～疯～狂！java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡java密麻麻石蜡,0,1324,05月03日 15:44,4,考研战神贝塔,male,,
Java_Tue_May_03_000000_CST_2022_15.json,湖南,2,【大学生#实习# | #品胜# 暑期实习信息 】??岗位：市场推广实习生、物流规划工程师、产品经理、测试工程师、前端开发工程师、JAVA开发工程师??地点：重庆?????人群：23届??学历要求：未标注??投递：私戳回复“品胜”??实习群：私戳回复“实习”#大学生实习# #找工作#,0,3442,05月03日 15:30,0,课聘FM520,female,,
Java_Tue_May_03_000000_CST_2022_15.json,北京,0,因为黑下巴又被我剃毛剃丑了的 Java#Java的世界#,0,1010,05月03日 15:25,0,唐门教主V,female,,
Java_Tue_May_03_000000_CST_2022_15.json,江苏,1,我恨Java!!!,0,5,05月03日 15:23,1,只许亲亲马·,female,,
Java_Tue_May_03_000000_CST_2022_15.json,江苏,0,不行了。。Java上线下课不如直接创亖我??,0,2140,05月03日 15:20,0,西伯利亚小尾巴狼·,female,,
Java_Tue_May_03_000000_CST_2022_15.json,广东,0,好好学习，天天向上键盘敲烂，月薪过万java虐我千百遍我待java如初恋,0,1.1万,05月03日 15:13,2,工作妨碍我追星forfun,male,,
Java_Tue_May_03_000000_CST_2022_15.json,unknown,0,python爬虫Python小伙伴们:在这里接一些dai，做的单子，python或者java方向:python接课后作业，数据处理，爬虫，机器学习神经网络模型等，价格平价，你来说价格就好如果是问一些平时的问题，直接问我就好！！,0,102,05月03日 15:11,0,Python玳作,male,,
Java_Tue_May_03_000000_CST_2022_16.json,unknown,1,上辈子杀人放火，这辈子学java web,0,3,05月03日 15:06,0,SUEKDUZHJE_,female,,
Java_Tue_May_03_000000_CST_2022_16.json,unknown,0,发布了头条文章：《天津哪有Java大数据 云计算培训 嵌入式培训班》 O天津哪有Java大数据 云计算培训 嵌入式培训班,0,368,05月03日 16:33,0,培训园,male,,
Java_Tue_May_03_000000_CST_2022_16.json,unknown,0,发布了头条文章：《潍坊去哪学嵌入式开发 Web前端 Java编程开发培训》 O潍坊去哪学嵌入式开发 Web前端 Java编程开发培训,0,368,05月03日 16:32,0,培训园,male,,
Java_Tue_May_03_000000_CST_2022_16.json,unknown,0,发布了头条文章：《烟台Java大数据 云计算培训 嵌入式培训班》 O烟台Java大数据 云计算培训 嵌入式培训班,0,368,05月03日 16:30,0,培训园,male,,
Java_Tue_May_03_000000_CST_2022_16.json,unknown,0,发布了头条文章：《济南Java培训 web前端大数据 python培训班》 O济南Java培训 web前端大数据 python培训班,0,368,05月03日 16:21,0,培训园,male,,
Java_Tue_May_03_000000_CST_2022_16.json,unknown,0,发布了头条文章：《济南Java培训 web前端大数据 python培训班》 O济南Java培训 web前端大数据 python培训班,0,7,05月03日 16:11,4,重生之我是fkrl,female,,
Java_Tue_May_03_000000_CST_2022_17.json,陕西,2,Java，从入门到卸载,0,201,05月03日 16:04,2,月光下的普鲁士蓝,male,,
Java_Tue_May_03_000000_CST_2022_17.json,重庆,1,Java，从入门到卸载,0,12.3万,05月03日 17:53,1,大深圳月老,male,,
Java_Tue_May_03_000000_CST_2022_17.json,江西,0,好奇怪昨天JAVA老师说 不建议我们一上来就去弄编译环境 会出现很多不可解决的问题。今天他又说，要是我们不动手 只听他讲，是不可能学好的所以到底要不要手打呢,0,16,05月03日 17:52,0,炫完茄子去睡觉,female,,
Java_Tue_May_03_000000_CST_2022_17.json,江西,0,JAVA第三天现在都快不认得对象 类抽象这几个字了,0,16,05月03日 17:50,0,炫完茄子去睡觉,female,,
Java_Tue_May_03_000000_CST_2022_17.json,江苏,10,JAVA第三天现在都快不认得对象 类抽象这几个字了,5,5116,05月03日 17:38,0,Alice社科申请研究所,female,,
Java_Tue_May_03_000000_CST_2022_17.json,北京,0,Java 的调试器就方便多了，可以打条件断点，在循环中打条件断点太合适了。,0,343,05月03日 17:31,0,石锋强988,male,,
Java_Tue_May_03_000000_CST_2022_17.json,河南,0,学习上现在咋这么多事啊，我想学java，加油加油，我赶紧把数据结构代码运行出来,0,5,05月03日 17:18,3,孙武妹妹31236,male,,
Java_Tue_May_03_000000_CST_2022_17.json,unknown,0,小伙伴们:在这里接一些dai，做的单子，python或者java方向:python接课后作业，数据处理，爬虫，机器学习神经网络模型等，价格平价，你来说价格就好如果是问一些平时的问题，直接问我就好！！详情见主页,0,102,05月03日 17:12,0,Python玳作,male,,
Java_Tue_May_03_000000_CST_2022_17.json,unknown,0,细细地看Java的一本书看到一半就不行了 我要转换一下，搞点东西次，接着试试很快过掉一本书然后补充细节！！！,0,256,05月03日 17:03,0,小雨和小太阳的场合,female,,
Java_Tue_May_03_000000_CST_2022_18.json,河南,0,是什么让我下回微博 是JAVA,0,32,05月03日 17:02,0,梅川矻子,female,,
Java_Tue_May_03_000000_CST_2022_18.json,unknown,0,jojo eva 旧世纪波纹战士 java,0,8,05月03日 18:56,0,Alfirin02,female,,
Java_Tue_May_03_000000_CST_2022_18.json,unknown,0,Java Indonesia,0,1015,05月03日 18:48,0,黑暗,male,,
Java_Tue_May_03_000000_CST_2022_18.json,江苏,0,java cw3+final 我可以顺利能活过5月吗,0,93,05月03日 18:29,3,KKisStal,female,,
Java_Tue_May_03_000000_CST_2022_18.json,unknown,0,窝趣，python真的好好用啊弃java投python了??,0,1,05月03日 18:26,0,扶风Ciel,female,,
Java_Tue_May_03_000000_CST_2022_18.json,越南,16,@与在可Iris 你改名·Java廚·吧,0,3338,05月03日 18:26,14,·月亮出逃計劃·,female,,
Java_Tue_May_03_000000_CST_2022_18.json,unknown,5,#B站崩了#视频加载不动了啊孩子要学Java 2盐城,0,211,05月03日 18:16,0,皮卡老翟,male,,
Java_Tue_May_03_000000_CST_2022_18.json,unknown,0,#B站崩了#视频加载不动了啊孩子要学Java 2盐城,0,72,05月03日 18:15,0,吃肉开心,female,,
Java_Tue_May_03_000000_CST_2022_18.json,安徽,0,【工业和信息化部教育与考试中心】工信部直属事业单位，证书含金量高。网络工程师、网络信息安全管理师、电子商务师、计算机辅助设计师、平面设计师、软件技术开发工程师、室内设计师、广告艺术设计师、JAVA程序设计师等。官网:www.miiteec.org.cn/不限户籍，欢迎报考。周期：3-4个月,0,2.5万,05月03日 18:14,0,学历证书解答中心,male,,
Java_Tue_May_03_000000_CST_2022_18.json,四川,2,宣布：我最恨的语言是Java,0,17,05月03日 18:10,2,晴酒不醉酒,female,,
Java_Tue_May_03_000000_CST_2022_18.json,unknown,0,爷的java之光重新燃烧（很快熄灭版）,0,16,05月03日 18:03,0,塞翁失马冬梅,female,,
Java_Tue_May_03_000000_CST_2022_19.json,广东,127,爷的java之光重新燃烧（很快熄灭版）,117,24.4万,05月03日 18:00,6,GitHubDaily,male,,
Java_Tue_May_03_000000_CST_2022_19.json,unknown,0,除了Linux编程基础以外 还有 java,0,1,05月03日 19:43,0,ONEYANGTING,male,,
Java_Tue_May_03_000000_CST_2022_19.json,unknown,0,除了Linux编程基础以外 还有 java,0,7,05月03日 19:30,0,重生之我是fkrl,female,,
Java_Tue_May_03_000000_CST_2022_19.json,四川,1,我的java：检测到您已经6个月未使用java 建议卸载,0,48,05月03日 19:22,4,象牙剃刀,male,,
Java_Tue_May_03_000000_CST_2022_19.json,广东,3,我的java：检测到您已经6个月未使用java 建议卸载,0,73,05月03日 19:08,0,凉城予梦HE,female,,
Java_Tue_May_03_000000_CST_2022_20.json,unknown,1,狗逼Java谁爱过谁过，老子考不过,1,121,05月03日 19:01,0,HM21XX_,female,,
Java_Tue_May_03_000000_CST_2022_20.json,湖北,0,学Java快学yue了 早考早超生偏偏延考一周,0,7,05月03日 20:46,1,Brain_needs_feed,female,,
Java_Tue_May_03_000000_CST_2022_20.json,德国,2,怎么能一学期两门java啊我真的在算法课上疯狂点头,0,108,05月03日 20:44,0,-NOM-NOM-,female,,
Java_Tue_May_03_000000_CST_2022_20.json,澳大利亚,0,好惭愧，狗子居然加班到现在几乎每天都要去公司，回家还要做饭吃完饭继续写代码，写到晚上十一二点，周末也要写代码而我，已经抱着Java睡了两觉了，小猫咪香香软软的，好舒服哦,0,456,05月03日 20:43,0,Sidereum_,female,,
Java_Tue_May_03_000000_CST_2022_20.json,宁夏,0,#Java#所以最后大家都是用的MAC吗？我的老师学姐都是MacBook。,0,862,05月03日 20:37,0,加一份茄子汁,female,,
Java_Tue_May_03_000000_CST_2022_20.json,unknown,0,我突然悟了，我现在在干的事情类似于纠结Java和c我要学哪一个，烦恼idea和eclipse和visual studio我要用哪一个，数据库用哪一个……总的来说就是想太多然后啥也没有做成（）,0,2,05月03日 20:29,0,加点盐分,male,,
Java_Tue_May_03_000000_CST_2022_20.json,江苏,0,SpringBoot结合Redis哨兵模式的实现示例_java_脚本之家 O网页链接,0,255,05月03日 20:23,0,王一刀meta,male,,
Java_Tue_May_03_000000_CST_2022_20.json,江苏,0,Redis哨兵机制的实现及与SpringBoot的整合 - 追风人聊Java - 博客园 O网页链接,0,255,05月03日 20:22,0,王一刀meta,male,,
Java_Tue_May_03_000000_CST_2022_20.json,江苏,0,Redis集群的搭建及与SpringBoot的整合 - 追风人聊Java - 博客园 O网页链接,0,255,05月03日 20:22,0,王一刀meta,male,,
Java_Tue_May_03_000000_CST_2022_20.json,unknown,0,执行用时：2 ms 在所有 Java 提交中击败了99.50%的用户内存消耗：41.1 MB 在所有 Java 提交中击败了97.19%的用户虽然是简单题，不过还是挺开心的，说明自己算法还是有进步的，还有这个是自己用记事本写的哈哈，虽然好多api都是忘记了,0,2205,05月03日 20:11,0,纪梦青春,male,,
Java_Tue_May_03_000000_CST_2022_21.json,江西,9,#luxiem全员入驻哔哩哔哩##luxiem全员辱华##luxiem# 女人来互fo，我素你java哥????,0,97,05月03日 20:05,1,要饭方案AtoZ,female,,
Java_Tue_May_03_000000_CST_2022_21.json,河南,0,#luxiem全员入驻哔哩哔哩##luxiem全员辱华##luxiem# 女人来互fo，我素你java哥????,0,60.6万,05月03日 21:51,0,娱乐扒小二,female,,
Java_Tue_May_03_000000_CST_2022_21.json,广东,4,想分享结果第一个就是java哥，真爱了,0,718,05月03日 21:31,2,ICE_ChocolateCream,female,,
Java_Tue_May_03_000000_CST_2022_21.json,湖南,0,today买了JAVA和MySQL的相关书籍，希望别掉我头发,0,17,05月03日 21:26,0,七彩炫酷暴龙战士,female,,
Java_Tue_May_03_000000_CST_2022_21.json,unknown,0,#今天学Java了吗#,0,2,05月03日 21:24,0,麦辣鸡腿鹅宝,male,,
Java_Tue_May_03_000000_CST_2022_21.json,安徽,1,#今天学Java了吗#,0,51,05月03日 21:19,1,要不要一起吃晚饭_,female,,
Java_Tue_May_03_000000_CST_2022_21.json,四川,1,写JAVA 手都要断了，从前我的微博是spss现在我的微博每天都是Java当然spss的小组作业也没写完,0,250,05月03日 21:13,2,恣睢nine,female,,
Java_Tue_May_03_000000_CST_2022_21.json,湖北,7,喜欢我java吗,0,1098,05月03日 21:11,10,碧棺左司马,female,,
Java_Tue_May_03_000000_CST_2022_21.json,辽宁,5,#luxiem辱华# 我爱的男孩以ja开头，以va结尾??，他用未知的身高??，撑起了癞嫲的青春??，java短短的7画??，却是癞嫲一辈子的信仰??java这个名字看起来独特??请不要再黑了,0,279,05月03日 21:08,5,薯片蛋糕店,female,,
Java_Tue_May_03_000000_CST_2022_21.json,北京,1,Java,0,26,05月03日 21:06,2,浮-sofuture,male,,
Java_Tue_May_03_000000_CST_2022_22.json,澳大利亚,0,睡觉没注意 口水流到Java身上 然后打结了,0,456,05月03日 21:02,0,Sidereum_,female,,
Java_Tue_May_03_000000_CST_2022_22.json,山东,3,纪念一下给侯老师剪的头发模拟题做的颈椎疼Ms.杨的表扬超时做完的Java随堂,0,254,05月03日 22:56,0,你的斯姐姐,female,,
Java_Tue_May_03_000000_CST_2022_22.json,北京,0,计算机毕设终于把手上毕业设计做完了，继续接！可接急单，计算机，马上就结束了还没有做完，或者被坑???的同学可以找我哦！小程序，Java，计科毕业设计，毕设， .信管，不限制需求，百分百定制可根据题目设计软件功能，可完整讲解代码及如何实现。计科-软件工程,0,302,05月03日 22:56,23,如梦无痕丶丶,male,,
Java_Tue_May_03_000000_CST_2022_22.json,unknown,0,#小张的学习日志#day12今日完成：大数据（Java-14pm）万词班（第一卷1-9）计算机网络（1_7）编译原理（HIT 2）明日计划：大数据（Java-15am）万词班（第一卷1-9）编译原理（HIT 3）计算机网络（1_8?1_9）数理统计（p1?p2 待定）,0,7,05月03日 22:52,0,你是谁的bro呀,male,,
Java_Tue_May_03_000000_CST_2022_23.json,山东,0,#小张的学习日志#day12今日完成：大数据（Java-14pm）万词班（第一卷1-9）计算机网络（1_7）编译原理（HIT 2）明日计划：大数据（Java-15am）万词班（第一卷1-9）编译原理（HIT 3）计算机网络（1_8?1_9）数理统计（p1?p2 待定）,0,14,05月03日 22:03,0,网维-21级-谢孔豪-konghao,male,,
Java_Tue_May_03_000000_CST_2022_23.json,福建,0,我做错了什么要大晚上被拉着在这学JAVA script,1,114,05月03日 23:59,0,宋小汪-,female,,
Java_Tue_May_03_000000_CST_2022_23.json,湖北,0,真的谁懂！Java课拍了太多照片 而且都很满意 我在想怎么把这么多美照全发出去,0,9,05月03日 23:59,2,臭脸火锅博士后,female,,
Java_Tue_May_03_000000_CST_2022_23.json,山东,1,没有外教 没有ddl 没有每天早上八点的汇编程序设计 java与数据结构 马克思主义原理和大学物理的日子太美好了,0,62,05月03日 23:59,0,窒息勇者,male,,
Java_Tue_May_03_000000_CST_2022_23.json,unknown,0,毕业设计毕业设计#计算机毕业设计# 我又来接单啦！java计算机毕设，计算机计算机毕业设计，java，jsp，Servlet，springboot，Mybatis，springmvc，hibernate，vue，Html，PHP，安卓，小程序，Asp等等，需要的同学赶快来找我吧,0,247,05月03日 23:16,1,乄藍屾灬灬,male,,
Java_Tue_May_03_000000_CST_2022_23.json,陕西,0,????????????????2022-05-03 实际：Java IO结束?? 1.5小时,0,240,05月03日 23:08,0,alwaysrl_9,female,,
Java_Tue_May_03_000000_CST_2022_23.json,河北,2,????????????????2022-05-03 实际：Java IO结束?? 1.5小时,0,5.2万,05月03日 23:04,0,邯郸学院新鲜事,female,,
Java_Tue_May_10_000000_CST_2022_0.json,北京,5,学校的校园网网速怎么会只有kb/s啊！？？？我真的生气了！！！！气死我了！这个citespace和java太难了，弄了一下午了到现在还没有装好，真是私权加了！主要还是受网速影响,0,3606,05月03日 23:01,4,戳爷的火醬,male,,
Java_Tue_May_10_000000_CST_2022_0.json,unknown,0,HTML5 崛起之时，Java 桌面时代就已经终结了详情==> OHTML5 崛起之时，Java 桌面时代就已经终结了,0,22.4万,05月10日 00:32,0,程师视野,male,,
Java_Tue_May_10_000000_CST_2022_0.json,unknown,7,#每日一java#,0,504,05月10日 00:31,0,咸咸布丁奶油烤包,female,,
Java_Tue_May_10_000000_CST_2022_0.json,河南,0,妈的谁大半夜写JAVA啊我真的会拴q不会写不会写不会写不想写不想写不想写谁还不知道我是个菜鸡嘛,0,23,05月10日 00:28,0,请问明早可以叫我起床吗,female,,
Java_Tue_May_10_000000_CST_2022_0.json,unknown,0,那你算过和java的八字合不合没？//@深圳小天:我是个在深圳的潮汕人，怎么办,0,66,05月10日 00:13,0,免鬼兔,male,,
Java_Tue_May_10_000000_CST_2022_0.json,unknown,0,编程有谁可以帮帮我?? JAVA现在的问题是我的收据要怎么显示出来 我虽然能显示出来但是我只要有买的显示出来罢了急！！！,1,1,05月10日 00:09,3,解冬天,male,,
Java_Tue_May_10_000000_CST_2022_1.json,北京,0,编程有谁可以帮帮我?? JAVA现在的问题是我的收据要怎么显示出来 我虽然能显示出来但是我只要有买的显示出来罢了急！！！,0,60,05月10日 00:09,2,一对儿糖火烧,male,,
Java_Tue_May_10_000000_CST_2022_1.json,江苏,0,比如说java的List这个接口就非常扯，明明应该是Indexable和 Iterable 这两个接口。。。,1,396,05月10日 01:54,1,蕾娜漢默,female,,
Java_Tue_May_10_000000_CST_2022_1.json,云南,1,#翟天临#翟博士，您睡了没，反正我睡不着了我的Java JavaScript MySQL，bootstrap，这怎么降！！！,0,1193,05月10日 01:51,2,椰果抹茶奶盖,female,,
Java_Tue_May_10_000000_CST_2022_1.json,江苏,1,但是，不喜欢java，个人更偏爱面向数据而不是面向接口。,0,396,05月10日 01:47,0,蕾娜漢默,female,,
Java_Tue_May_10_000000_CST_2022_2.json,福建,0,已经没有感情问题能困扰我了 困扰我一晚上的是人工智能是JAVA是c语言是电路,0,55,05月10日 01:17,0,心碎小铁牛,female,,
Java_Tue_May_10_000000_CST_2022_3.json,重庆,3,java,0,296,05月10日 02:30,0,地獄飆車天使,male,,
Java_Tue_May_10_000000_CST_2022_3.json,江西,0,啊啊啊啊啊啊感觉java救命啊,0,104,05月10日 03:32,0,#NAME?,female,,
Java_Tue_May_10_000000_CST_2022_4.json,unknown,0,混乱的一天，痛经痛得要死，睡了一上午，下午又开始疼，又睡，睡到晚上9点，社团的舞蹈作业跳一半又开始疼。爸爸喝醉了酒，不过他不管着我睡多久，他知道我痛经。大半夜终于不疼了，凌晨两点把Java作业写完，还打了把游戏，绝了，睡了睡了。,0,1,05月10日 03:00,0,青钱千张,female,,
Java_Tue_May_10_000000_CST_2022_6.json,广东,1,就是说，终于把这恶心java课设的代码大概写完了,0,64,05月10日 04:03,1,是蓝blue不是狼,female,,
Java_Tue_May_10_000000_CST_2022_7.json,陕西,1,????????????????2022-05-10 计划：Java Web 1小时,0,240,05月10日 06:50,0,alwaysrl_9,female,,
Java_Tue_May_10_000000_CST_2022_7.json,unknown,0,????????????????2022-05-10 计划：Java Web 1小时,0,66,05月10日 07:30,0,小熊梅尼哈,male,,
Java_Tue_May_10_000000_CST_2022_8.json,北京,13,????????????????2022-05-10 计划：Java Web 1小时,0,20万,05月10日 07:21,3,刘经纬老师,male,,
Java_Tue_May_10_000000_CST_2022_8.json,山西,0,欧洲只有两台的Java 绿色金属BMW G20 M340i xDrive,0,76,05月10日 08:49,0,dpubleyy,female,,
Java_Tue_May_10_000000_CST_2022_8.json,河南,0,java老师不怎么留作业，一留就留很难的,0,77,05月10日 08:26,1,微循环这礼拜,female,,
Java_Tue_May_10_000000_CST_2022_8.json,unknown,1,Excel可以被我封为本学期最恶心的Topic没有之一了 真实觉得写Java代码都没考Excel难,0,296,05月10日 08:06,0,星星味寿司酱儿,female,,
Java_Tue_May_10_000000_CST_2022_8.json,unknown,0,Excel可以被我封为本学期最恶心的Topic没有之一了 真实觉得写Java代码都没考Excel难,0,7.3万,05月10日 08:04,0,CSDN每天值得读,female,,
Java_Tue_May_10_000000_CST_2022_9.json,天津,3,【Major cryptography blunder in Java enables “psychic paper” forgeries】O网页链接 Java中主要的密码学错误使“通灵纸”伪造成为可能。,6,93.8万,05月10日 08:00,0,网路冷眼,male,,
Java_Tue_May_10_000000_CST_2022_9.json,湖南,1,希望老师放我一马，Java作业我要和老师说说,0,1,05月10日 09:55,1,云里的大鱼,female,,
Java_Tue_May_10_000000_CST_2022_9.json,美国,0,以后再也不敢说自己会写java了 我不会好吗 不会,0,99,05月10日 09:48,4,Maxwells_Light,female,,
Java_Tue_May_10_000000_CST_2022_9.json,unknown,0,曾经是“杀手级”桌面语言，Java 桌面开发为何走向衰落？详情==> O曾经是“杀手级”桌面语言，Java 桌面开发为何走向衰落？,0,22.4万,05月10日 09:47,0,程师视野,male,,
Java_Tue_May_10_000000_CST_2022_9.json,unknown,0,软件测试之 java自动化测试入门尚学堂百战程序员软件测试老男孩sql中级dba课程共享 ABK5455 请备注微博amd,0,11,05月10日 09:36,0,Ay曙光先生,female,,
Java_Tue_May_10_000000_CST_2022_9.json,unknown,0,软件测试之 java自动化测试入门尚学堂百战程序员软件测试老男孩sql中级dba课程共享 ABK5455 请备注微博amd,0,214,05月10日 09:29,0,金色9091129,male,,
Java_Tue_May_10_000000_CST_2022_9.json,四川,0,Java我是真的好菜，有没有人能告诉我这些该怎么做,0,127,05月10日 09:27,1,正泰合资企业负责人,female,,
Java_Tue_May_10_000000_CST_2022_10.json,unknown,0,#毕业设计##计算机毕业设计##毕设#毕业设计做好再付，计算机 软件 设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，毕设指导，代码讲解指导 。姐妹们，毕设接近尾声了，还没做的，快来 滴滴我哟,0,2487,05月10日 09:05,0,胖朱迪的半口奶酪,female,,
Java_Tue_May_10_000000_CST_2022_10.json,天津,1,烦死了Java 烦死了zd 没事干改个??8??课表啊 本来Java就屁嘛不会了 还喜提旷课两节 汗死我了,0,16,05月10日 10:43,0,Virgo_怡,female,,
Java_Tue_May_10_000000_CST_2022_10.json,北京,1,近期:我给开发讲java语法我给测试测试测试测试我的代码,0,143,05月10日 10:32,4,就叫我赵锐恩吧,male,,
Java_Tue_May_10_000000_CST_2022_10.json,unknown,0,#毕业设计##计算机毕业设计##毕设#毕业设计接近尾声了，手上的项目快结束了，可以做比较急的，免费加急。计算机 软件 课程设计，毕业设计指导，Java，Python，PHP，jsp web，人脸识别，安卓Android，机器学习，毕设指导，代码讲解指导 。,0,113,05月10日 10:05,1,摇落秋弦,female,,
Java_Tue_May_10_000000_CST_2022_11.json,吉林,0,烦死了，真的最讨厌Java老师了就差两分你给我加上能怎么的，非得浪费彼此时间补考,0,28,05月10日 10:01,0,我最讨厌Java老师,female,,
Java_Tue_May_10_000000_CST_2022_11.json,unknown,1,烦死了，真的最讨厌Java老师了就差两分你给我加上能怎么的，非得浪费彼此时间补考,0,1999,05月10日 12:00,0,人英网络,male,,
Java_Tue_May_10_000000_CST_2022_11.json,日本,2,我觉得我马上就要变成讲师眼里的java困难专业户了,0,354,05月10日 11:58,0,parachuuuuute_,female,,
Java_Tue_May_10_000000_CST_2022_11.json,unknown,7,迟迟不emo拼搏三天 我要看完4章数电拼搏两周 我要看完一本数据结构拼搏三周 我要看完java和复变希望学完人还在,0,571,05月10日 11:56,6,若拙未迟,female,,
Java_Tue_May_10_000000_CST_2022_11.json,unknown,0,自从给笔记本怼上64G内存，彻底戒断了内存焦虑。chrome可以开上1000个标签。一百年不关机不卡顿。我旁边的哥们说， 这机子不写java可惜了。终于体会到一丢丢海边三层小别野的空虚寂寞冷。只要一千多块钱，就能体验到这么高级的感觉。值,0,669,05月10日 11:49,0,urzeric,male,,
Java_Tue_May_10_000000_CST_2022_11.json,浙江,1,新公司一定要学java 这就是我想给自己找的挑战吗 我真的有毛病 我一点也不想获得技术成长了 我只想躺平,0,587,05月10日 11:47,2,嗨zhuuu,female,,
Java_Tue_May_10_000000_CST_2022_11.json,山西,2,俩小时就整了一个冒泡排序还有两天就考java了两天 五周的作业感觉没有奇迹了呢我怎么一开始敲代码 琢磨逻辑 理解过程就会龟速前进呢好像高中学理科 大学学高数线代的时候我也这样好吧 我承认我不聪明真的好慢啊一边慢一边焦虑,1,165,05月10日 11:47,2,0214sample,female,,
Java_Tue_May_10_000000_CST_2022_11.json,北京,4,Java 革新之路：GraalVM 原生镜像Java 主导着企业级应用。但在云计算领域，采用 Java 的成本比它的一些竞争对手更高。原生编译降低了在云端采用 Java 的成本：用它创建的应用程序启动速度更快，使用的内存更少。O网页链接,3,100.4万,05月10日 11:46,1,InfoQ,male,,
Java_Tue_May_10_000000_CST_2022_11.json,unknown,0,Java中9种常见的CMS GC问题分析与解决。OJava中9种常见的CMS GC问题分析与解决,0,1135,05月10日 11:39,0,子夜来风,male,,
Java_Tue_May_10_000000_CST_2022_11.json,澳大利亚,0,家里现在都还乱七八糟的，没有收拾，中午出门吃午饭回来发现Java没有来迎接，怎么找都找不到，每个角落都找了，十分钟后我崩溃大哭??结果发现Java在一堆衣服里面呼呼大睡,0,456,05月10日 11:37,0,Sidereum_,female,,
Java_Tue_May_10_000000_CST_2022_11.json,广东,0,厌学情绪在java老师拖堂30分钟时达到顶峰,0,21,05月10日 11:25,0,訸忄欣,female,,
Java_Tue_May_10_000000_CST_2022_11.json,美国,2,谢老师又开始学Java了？,2,6.8万,05月10日 11:19,0,时蝇喜箭,male,,
Java_Tue_May_10_000000_CST_2022_11.json,广东,0,谢老师又开始学Java了？,0,26,05月10日 11:19,0,修炼千年未成妖,male,,
Java_Tue_May_10_000000_CST_2022_11.json,河南,3,谢老师又开始学Java了？,0,758,05月10日 11:17,7,泡面战士MOOSK,male,,
Java_Tue_May_10_000000_CST_2022_11.json,辽宁,0,minecraft我是java版的 1.17.1有没有可以设置传送点的mod或指令啊 在乱逛逛到海底神殿 但一身东西 看坐标也不大明白,0,7,05月10日 11:12,1,莱莱莱莱莱九,female,,
Java_Tue_May_10_000000_CST_2022_12.json,四川,0,唉声叹气眼睛好累 脑子好累 手好累 java好难听不懂,0,4,05月10日 11:00,0,盯Powee,female,,
Java_Tue_May_10_000000_CST_2022_12.json,湖南,2,我要起床了，我要去征服java……,0,12,05月10日 12:57,4,drammmmmm,male,,
Java_Tue_May_10_000000_CST_2022_12.json,安徽,0,得了一种看见java割的脸就会笑死的病卧槽尼玛a,0,455,05月10日 12:32,2,理塘碇真嗣_,female,,
Java_Tue_May_10_000000_CST_2022_12.json,广东,0,//@时蝇喜箭:谢老师又开始学Java了？,0,2.3万,05月10日 12:24,0,julyclyde,male,,
Java_Tue_May_10_000000_CST_2022_12.json,陕西,0,Manhattan Transfer with Phil Collins《Java Jive》 KJava Jive（来自@QQ音乐 每日30首）好解压,0,481,05月10日 12:11,0,新世纪发福男孩,female,,
Java_Tue_May_10_000000_CST_2022_12.json,unknown,0,现在大数据开发，主流是Java语言，这是没错的，对于Java当中的高并发、分布式、微服务等，建议多深入，搞透彻。然后大数据技术栈，Hadoop、Spark、Flink等，尽量去学，尽量去补充，争取在第一份工作的时候，进到一个稍微有规模点儿的平台，然后在工作当中去积累经验和实力。,0,5,05月10日 12:09,0,每天_进步_一点点,male,,
Java_Tue_May_10_000000_CST_2022_12.json,福建,4,真有你的啊java一个题七个类一个类七个子方法,0,37,05月10日 12:02,7,不加糖的kiki,female,,
